termo,site,ano,titulo,data,link,contents
fogo posto,www.cmjornal.pt,2018,Incêndio em prédio devoluto na zona da Penha de França em Lisboa - Portugal - Correio da Manhã,2018-07-31 04:48:29,https://arquivo.pt/noFrame/replay/20180731044829/http://www.cmjornal.pt/portugal/detalhe/incendio-em-predio-devoluto-na-zona-da-penha-de-franca-em-lisboa,"('pub pub pub copyright 2018 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s consulte apolitica privacidade cofina', 'Correio da Manhã')"
fogo posto,www.cmjornal.pt,2018,Incêndio em prédio devoluto na zona da Penha de França em Lisboa - Portugal - Correio da Manhã,2018-07-31 04:48:33,https://arquivo.pt/noFrame/replay/20180731044833/http://www.cmjornal.pt/portugal/detalhe/incendio-em-predio-devoluto-na-zona-da-penha-de-franca-em-lisboa?act=0&est=Aberto,"('pub pub pub copyright 2018 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s consulte apolitica privacidade cofina', 'Correio da Manhã')"
fogo posto,www.cmjornal.pt,2018,Zidane acredita que Ronaldo vai continuar no Real Madrid - Futebol - Correio da Manhã,2018-01-19 02:12:56,https://arquivo.pt/noFrame/replay/20180119021256/http://www.cmjornal.pt/desporto/futebol/detalhe/zidane-acredita-que-ronaldo-vai-continuar-no-real-madrid?ref=futebol_outras,"('pub pub pub pub copyright 2018 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
fogo posto,www.cmjornal.pt,2018,Alibaba transmite na China conteúdos da Disney - Cm ao Minuto - Correio da Manhã,2018-02-15 23:08:06,https://arquivo.pt/noFrame/replay/20180215230806/http://www.cmjornal.pt/cm-ao-minuto/detalhe/grupo-alibaba-vai-transmitir-na-china-conteudos-da-disney-atraves-da-plataforma-youku,"('gigante comercio eletronico alibaba anunciou terca feira ter chegado acordo disney transmitir china filmes series desenhos animados atraves plataforma video digital youku semelhante youtube adicao conteudos disney enriquece livraria qualidade internacional ecossistema alibaba dando lideranca distribuicao conteudo externo china olhando futuras cooperacoes mercado internacional aumentara penetracao youku lider plataforma streaming china declarou jornal daily china presidente youku yang weindong fundada 2005 adquirida 2015 alibaba plataforma digital chinesa chega todos dias 580 milhoes dispositivos atraves deste acordo utilizadores youku terao acesso mil episodios series animacao bem maiores sucessos disney piratas caraibas frozen bela monstro comercio filmes produtos televisivos nao aberto china limita frequentemente entrada conteudos audiovisuais plataforma streaming propria disney disneylife empresa netflix nao conseguiram ate agora autorizacao instalarem territorio chines embora netflix alguns conteudos transmitidos empresa grupo alibaba acordo surge tambem oportunidade disney implantar pais populoso mundo 2015 empresa americana abriu portas primeiro parque tematico china shanghai disney resort investimento 5 5 mil milhoes dolares dedicado comercio eletronico portal chines alibaba movimentou 2013 250 mil milhoes dolares cifra maior lucros somados amazon ebay gigante comercio eletronico alibaba anunciou terca feira ter chegado acordo disney transmitir china filmes series desenhos animados atraves plataforma video digital youku semelhante youtube adicao conteudos disney enriquece livraria qualidade internacional ecossistema alibaba dando lideranca distribuicao conteudo externo china olhando futuras cooperacoes mercado internacional aumentara penetracao youku lider plataforma streaming china declarou jornal daily china presidente youku yang weindong fundada 2005 adquirida 2015 alibaba plataforma digital chinesa chega todos dias 580 milhoes dispositivos atraves deste acordo utilizadores youku terao acesso mil episodios series animacao bem maiores sucessos disney piratas caraibas frozen bela monstro continuar lero comercio filmes produtos televisivos nao aberto china limita frequentemente entrada conteudos audiovisuais plataforma streaming propria disney disneylife empresa netflix nao conseguiram ate agora autorizacao instalarem territorio chines embora netflix alguns conteudos transmitidos empresa grupo alibaba acordo surge tambem oportunidade disney implantar pais populoso mundo 2015 empresa americana abriu portas primeiro parque tematico china shanghai disney resort investimento 5 5 mil milhoes dolares dedicado comercio eletronico portal chines alibaba movimentou 2013 250 mil milhoes dolares cifra maior lucros somados amazon ebay pub pub pub pub copyright 2018 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
eucalipto,www.publico.pt,2017,Zona Euro - PÚBLICO,2017-02-07 01:25:44,https://arquivo.pt/noFrame/replay/20170207012544/http://www.publico.pt/zona-euro,"('cookies cookies todos porluis teles morais 06 02 2017 construcao uniao economica monetaria zona monetaria dolar objectivamente exemplo informativo pico crise integridade eua zona monetaria nunca causa porluis teles morais 06 02 2017 construcao uniao economica monetaria zona monetaria dolar objectivamente exemplo informativo pico crise integridade eua zona monetaria nunca causa pormaria joao guimaraes 31 01 2017 duvida papel fmi provoca incerteza novos pagamentos tensao turquia sobe ancara ameaca cancelar acordo refugiados porpedro crisostomo 30 01 2017 maior economia euro tera ficado frente china 2016 superavit 297 mil milhoes dolares porsergio anibal 30 01 2017 estudo liderado vitor gaspar encontra falhas mecanismos controlo financas publicas zona euro porpedro jordao 29 01 2017 investimento investigacao desenvolvimento todos paises ue juntos inferior estados unidos china porsao jose almeida 28 01 2017 cimeira informal sete paises aprovou declaracao pressionar reformas uniao europeia declaracao conjunta propoe convergencia economica resposta urgente novos desafios area seguranca defesa porsergio anibal 28 01 2017 portugal paises defendem investimento partilha risco nivel europeu nao possivel paises garantirem convergencia porsergio anibal 28 01 2017 guntram wolff director instituto bruegel avisa opcoes europa seguidas alemanha nao vao mudar radicalmente seguir eleicoes porsergio anibal 26 01 2017 bce ja sabe nao consegue agradar todos paises tempo incapacidade vai sujeita teste inflacao superar 2 alemanha porpublico 18 01 2017 variacao alta precos pode influenciar proximas decisoes banco central europeu versao responsivaouversao normal continuar inicie sessao registe ja registe nopublicopara guardar quantos artigos quiser ler tarde participar inqueritos tornar moderador comentarios registar continuar ler inicie sessao assine ja economia limites politica limites cultura limites desporto limites opiniao limites video limites 2017publico comunicacao social sa email marketing 30 diasapenas1 assine publico onlinee continue ler pensar limites atingir limite artigos publico online mostrou importante si excelencia qualidade jornalismo portugal pagamentos visa paypal debito directo restantes meses 9 99 cada assine jae leia publico durante 30 dias apenas 1 ja assinante inicie sessao 8 semanasapenas0 99 novos assinantes assine publico onlinee continue ler pensar limites atingir limite artigos publico online mostrou importante si excelencia qualidade jornalismo portugal pagamentos visa paypal debito directo restantes meses 9 99 cada periodo fidelizacao assine jae leia publico durante 8 semanas apenas 0 99 ja assinante inicie sessao nao perca noticias reportagens fotografias trabalhos multimedia fazem publico jornal premiado lider online experimente 1 primeiro mes assine ja ja assinante inicie sessao campanha pagamentos visa paypal debito directo renovacao mensal 9 99 esclarecemos questoes veja videos explicativos deixe contato ligamos seguida submeta questao respondemos imediato chat continuar ler faca login assine ja usufruir assinatura diaria ter acesso todos osconteudos exclusivosdurante dia hoje tome nota codigo introduza campo lado iniciar sessao condicoes partir 2 30', 'Público')"
eucalipto,www.cmjornal.pt,2017,Fogo nas Caldas da Rainha combatido por 123 homens - Portugal - Correio da Manhã,2017-09-16 22:48:52,https://arquivo.pt/noFrame/replay/20170916224852/http://www.cmjornal.pt/portugal/detalhe/fogo-em-zona-de-eucalipto-nas-caldas-da-rainha-combatido-por-123-homens,"('pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
eucalipto,www.cmjornal.pt,2017,Fogo nas Caldas da Rainha combatido por 123 homens,2017-09-16 20:06:11,https://arquivo.pt/noFrame/replay/20170916200611/http://www.cmjornal.pt/portugal/amp/fogo-em-zona-de-eucalipto-nas-caldas-da-rainha-combatido-por-123-homens,"('incendio deflagrou sabado 12h04 alvorninha caldas rainha zona eucaliptal mato estando combatido 123 operacionais apoiados 31 veiculos dois meios aereos revelou protecao civil segundo fonte comando distrital operacoes socorro leiria estao local bombeiros caldas rainha soldados gnr membros afocelca estrutura profissional prevencao combate incendios florestais ligada empresas grupo the navigator company grupo altri afocelca missao apoiar combate incendios florestais propriedades empresas agrupadas coordenacao colaboracao autoridade nacional protecao civil siga cm nofacebook', 'Correio da Manhã')"
eucalipto,www.cmjornal.pt,2017,Bava e Granadeiro suspeitos de receberem 20 milhões cada um - Portugal - Correio da Manhã,2017-02-28 04:28:26,https://arquivo.pt/noFrame/replay/20170228042826/http://www.cmjornal.pt/portugal/detalhe/bolo-de-40-milhoes-para-zeinal-bava-e-granadeiro?ref=exclusivos_outras&act=0&est=Aberto,"('pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
eucalipto,www.cmjornal.pt,2017,Imagine que Yoko é autora do sucesso de John Lennon - Domingo - Correio da Manhã,2017-06-25 19:41:56,https://arquivo.pt/noFrame/replay/20170625194156/http://www.cmjornal.pt/mais-cm/domingo/detalhe/imagine-que-yoko-e-autora-do-sucesso-de-john-lennon?ref=Bloco_CMAoMinuto,"('yoko ono pode mulheres odiadas historia rock atribuiram romance john lennon fim beatles fas nao perdoam desfeita tambem ja considerada 100 melhores musicas seculo xx cancao imagine hino internacional consolo esperanca ouvido primeira vez 1971 creditada viuva cantor pedido 46 anos so agora validado forma inesperada national music publishers association decisao tardia toada justica pouco antes morrer entrevista casal bbc lennon admitiu ter sido machista deixar yoko creditos imagine deve creditada musica lennon ono porque letra conceito vieram yoko naquela altura pouco egoista pouco machista omiti contribuicao disse canal televisao britanico disfarcar constrangimento homem talvez nao duvidas nome fiz old dirt road john lennon harry nilsson fizemos imagine pus apenas lennon porque sabe esposa nao poe nome esposa certo questionou musico haveria assassinado 8 dezembro 1980 porta casa nova iorque fa psicopata altura quatro liverpool ja separados musica tornaria marca registada lennon single vendido carreira solo tera tido base livro poesia ono grapefruit yoko ono inclui serie desafios similares hino paz embora ligeiramente enigmaticos imagine neve cair imagine neve cair todo lado gravacao musica comecou estudio casa onde lennon residia tittenhurst park inglaterra maio 1971 edicao final aconteceu record plant nova iorque mes julho mes apos lancamento lp setembro lennon lancou imagine single eua cancao alcancou terceira posicao billboard hot 100 100 musicas tocadas enquanto lp alcancou primeiro lugar reino unido novembro cancao vendeu 1 6 milhoes copias reino unido alcancou primeiro lugar apos morte john lennon pouco provavel gracas ono qualquer ganho pessoal futuro imediato vez ja herdeira patrimonio lennon decisao agora tomada representa grandes mudancas direitos autor cancao passa dominio publico 70 anos morte ultimo compositor agora direitos prolongados minimo 37 anos imagine fica posse familia menos ate 2087 yoko ono agora 84 anos pode celebrar conheceu lennon decada 60 viria divorciar primeira mulher britanico garantia nao conseguir viver ver televisao ha buraco onde deverias dizia acusada invadir espaco sagrado pub pub pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
eucalipto,www.cmjornal.pt,2017,Tou xim? É pra Costa! - José Diogo Quintela - Correio da Manhã,2017-07-21 06:55:03,https://arquivo.pt/noFrame/replay/20170721065503/http://www.cmjornal.pt/opiniao/colunistas/jose-diogo-quintela/detalhe/tou-xim-e-pra-costa?ref=opiniao_outras,"('pub pub copyright 2017 todos direitos reservados expressamente proibida reproducao totalidade parte qualquer tipo suporte previa permissao escrito cofina media s grupo cofina consulte ascondicoes legais', 'Correio da Manhã')"
